DATE,XCoord,FLOOD
29/6/2012,588214.8657,No
29/6/2012,588327.0553,No
29/6/2012,589564.1076,No
29/6/2012,589734.2484,No
29/6/2012,591432.3573,No
29/6/2012,591873.8809,No
29/6/2012,593972.1496,No
29/6/2012,595172.6891,No
29/6/2012,595659.2441,No
29/6/2012,580989.5469,No
29/6/2012,581011.7827,No
29/6/2012,581962.3887,No
29/6/2012,582042.8633,No
29/6/2012,582154.3644,No
29/6/2012,582418.4881,No
29/6/2012,583343.2399,No
29/6/2012,583636.214,No
29/6/2012,585535.6832,No
29/6/2012,586231.0391,No
29/6/2012,586278.6472,No
29/6/2012,586479.5078,No
29/6/2012,586987.8913,No
29/6/2012,586993.8097,No
29/6/2012,588176.1729,No
29/6/2012,589690.1833,No
29/6/2012,591337.9515,No
29/6/2012,591606.134,No
29/6/2012,592677.1972,No
29/6/2012,593142.8561,No
29/6/2012,623914.9136,No
29/6/2012,624108.7981,No
29/6/2012,626339.0511,No
29/6/2012,627325.4207,No
29/6/2012,628187.5228,No
29/6/2012,630458.5319,No
29/6/2012,626048.3132,No
29/6/2012,631236.9742,No
29/6/2012,632980.5535,No
29/6/2012,633528.101,No
29/6/2012,633944.6742,No
29/6/2012,634002.8234,Yes
29/6/2012,634984.5919,No
29/6/2012,637917.3636,No
29/6/2012,643640.5304,No
29/6/2012,587130.6297,No
29/6/2012,588296.7411,No
29/6/2012,590299.7865,No
29/6/2012,590688.1956,No
29/6/2012,591498.1226,No
29/6/2012,591979.5418,No
29/6/2012,592996.8292,No
29/6/2012,596023.1044,No
29/6/2012,596159.9822,No
29/6/2012,602187.3165,No
29/6/2012,604103.5379,No
29/6/2012,604665.6602,No
29/6/2012,611122.7383,Yes
29/6/2012,611637.4542,No
29/6/2012,612543.9614,Yes
29/6/2012,613242.1262,No
29/6/2012,613579.4607,Yes
29/6/2012,613960.853,No
30/6/2012,506277.8533,No
30/6/2012,506762.4603,No
30/6/2012,507551.0381,No
30/6/2012,507975.4929,No
30/6/2012,508831.5277,No
30/6/2012,508891.6168,No
30/6/2012,509509.7911,No
30/6/2012,510735.9915,No
30/6/2012,517683.3841,No
30/6/2012,517884.3472,No
30/6/2012,518584.087,No
30/6/2012,519025.6493,No
30/6/2012,519259.5953,No
30/6/2012,519384.8616,No
30/6/2012,519823.534,No
30/6/2012,519965.7179,No
30/6/2012,520256.0586,No
30/6/2012,520273.4645,No
30/6/2012,520336.9888,No
30/6/2012,520594.2933,No
30/6/2012,520689.9021,No
30/6/2012,520896.2497,No
30/6/2012,521134.4919,No
30/6/2012,521148.6864,No
30/6/2012,521401.4542,No
30/6/2012,522379.5132,No
30/6/2012,522655.3451,No
30/6/2012,523312.8779,No
30/6/2012,527116.5778,No
30/6/2012,529464.711,No
30/6/2012,530007.0057,No
30/6/2012,532868.208,No
30/6/2012,533153.7505,No
30/6/2012,534002.2606,No
30/6/2012,534090.2238,No
30/6/2012,534110.6344,No
30/6/2012,536968.5375,No
30/6/2012,537084.7816,No
30/6/2012,537550.9363,No
30/6/2012,537576.2806,No
30/6/2012,537593.1415,No
30/6/2012,537638.4843,No
30/6/2012,537642.4312,No
30/6/2012,538234.9411,No
30/6/2012,538369.475,No
30/6/2012,538481.532,No
30/6/2012,538543.192,No
30/6/2012,538651.3233,No
30/6/2012,538850.5802,No
30/6/2012,539219.7067,No
30/6/2012,539280.8571,No
30/6/2012,539588.2678,No
30/6/2012,539661.4376,No
30/6/2012,539736.2863,No
30/6/2012,539776.6179,No
30/6/2012,539990.8379,No
30/6/2012,540408.2156,No
30/6/2012,540480.894,No
30/6/2012,540783.1063,No
30/6/2012,540842.3636,No
30/6/2012,540910.2687,No
30/6/2012,540923.2131,No
30/6/2012,541107.2606,No
30/6/2012,541178.0695,No
30/6/2012,541386.5909,No
30/6/2012,541456.0377,No
30/6/2012,541519.5397,No
30/6/2012,541664.1655,No
30/6/2012,541721.3712,No
30/6/2012,542053.8924,No
30/6/2012,542059.3773,No
30/6/2012,542107.0694,No
30/6/2012,542177.3672,No
30/6/2012,542294.0682,No
30/6/2012,542328.9163,No
30/6/2012,542371.0902,No
30/6/2012,542493.2419,No
30/6/2012,542516.539,No
30/6/2012,542575.6129,No
30/6/2012,542588.1954,No
30/6/2012,542626.9897,No
30/6/2012,542652.5288,No
30/6/2012,542753.2923,No
30/6/2012,542779.1331,No
30/6/2012,542935.9929,No
30/6/2012,542942.6479,No
30/6/2012,543062.4961,No
30/6/2012,543213.7517,No
30/6/2012,543231.5765,No
30/6/2012,543261.8436,No
30/6/2012,543397.4559,No
30/6/2012,543403.6698,No
30/6/2012,543420.5499,No
30/6/2012,543424.8749,No
30/6/2012,543847.0407,No
30/6/2012,544293.9348,No
30/6/2012,544398.674,No
30/6/2012,544448.4869,No
30/6/2012,544460.3456,No
30/6/2012,544565.2296,No
30/6/2012,544598.0742,No
30/6/2012,544636.794,No
30/6/2012,544661.3012,No
30/6/2012,544807.2178,No
30/6/2012,545011.2186,No
30/6/2012,545118.9597,No
30/6/2012,545134.3633,No
30/6/2012,545256.2882,No
30/6/2012,545327.9355,No
30/6/2012,545343.1113,No
30/6/2012,545370.0625,No
30/6/2012,545480.0951,No
30/6/2012,545522.7329,No
30/6/2012,545673.5038,No
30/6/2012,545675.1449,No
30/6/2012,545712.1024,No
30/6/2012,545735.5024,No
30/6/2012,545743.5476,No
30/6/2012,545840.6263,No
30/6/2012,545848.0978,No
30/6/2012,545850.1227,No
30/6/2012,545903.0949,No
30/6/2012,545981.1506,No
30/6/2012,545998.3286,No
30/6/2012,545999.4522,No
30/6/2012,546015.0167,No
30/6/2012,546020.4304,No
30/6/2012,546058.8728,No
30/6/2012,546166.9916,No
30/6/2012,546222.7793,No
30/6/2012,546287.9169,No
30/6/2012,546294.8428,No
30/6/2012,546362.4391,No
30/6/2012,546370.7048,No
30/6/2012,546394.2692,No
30/6/2012,546436.7487,No
30/6/2012,546443.9929,No
30/6/2012,546498.0883,No
30/6/2012,546515.7191,No
30/6/2012,546527.415,No
30/6/2012,546575.506,No
30/6/2012,546585.3959,No
30/6/2012,546601.6528,No
30/6/2012,546621.5088,No
30/6/2012,546693.3015,No
30/6/2012,546714.0613,No
30/6/2012,546767.6536,No
30/6/2012,546829.9683,No
30/6/2012,546894.9737,No
30/6/2012,546898.1432,No
30/6/2012,546973.4107,No
30/6/2012,547087.2721,No
30/6/2012,547096.4521,No
30/6/2012,547125.081,No
30/6/2012,547129.0796,No
30/6/2012,547237.3036,No
30/6/2012,547242.5596,No
30/6/2012,547250.4092,No
30/6/2012,547274.5447,No
30/6/2012,547322.9338,No
30/6/2012,547367.1798,No
30/6/2012,547389.0309,No
30/6/2012,547454.7062,No
30/6/2012,547467.8782,No
30/6/2012,547511.9079,No
30/6/2012,547521.7157,No
30/6/2012,547557.0874,No
30/6/2012,547587.24,No
30/6/2012,547651.7834,No
30/6/2012,547689.2306,No
30/6/2012,547728.6141,No
30/6/2012,547787.111,No
30/6/2012,547824.3214,No
30/6/2012,547832.8656,No
30/6/2012,547845.7832,No
30/6/2012,547859.8558,No
30/6/2012,547873.8511,No
30/6/2012,547913.9754,No
30/6/2012,547928.1711,No
30/6/2012,547932.0662,No
30/6/2012,547956.4051,No
30/6/2012,547968.9763,No
30/6/2012,547974.8818,No
30/6/2012,547988.6522,No
30/6/2012,548022.135,No
30/6/2012,548022.989,No
30/6/2012,548088.4218,No
30/6/2012,548100.7073,No
30/6/2012,548171.3122,No
30/6/2012,548195.5141,No
30/6/2012,548201.5467,No
30/6/2012,548217.5706,No
30/6/2012,548289.9415,No
30/6/2012,548398.1484,No
30/6/2012,548438.3326,No
30/6/2012,548458.1918,No
30/6/2012,548475.5404,No
30/6/2012,548476.1614,No
30/6/2012,548476.3589,No
30/6/2012,548479.7849,No
30/6/2012,548569.858,No
30/6/2012,548695.4664,No
30/6/2012,548796.9871,No
30/6/2012,548818.3179,No
30/6/2012,548837.2509,No
30/6/2012,548907.0775,No
30/6/2012,548920.5421,No
30/6/2012,548972.3129,No
30/6/2012,548980.7922,No
30/6/2012,549011.4653,No
30/6/2012,549094.5785,No
30/6/2012,549106.3089,No
30/6/2012,549220.8042,No
30/6/2012,549244.8871,No
30/6/2012,549250.5677,No
30/6/2012,549296.3257,No
30/6/2012,549364.4162,No
30/6/2012,549405.2116,No
30/6/2012,549439.5573,No
30/6/2012,549446.1213,No
30/6/2012,549465.3177,No
30/6/2012,549467.3547,No
30/6/2012,549499.3816,No
30/6/2012,549528.4554,No
30/6/2012,549531.1705,No
30/6/2012,549531.6914,No
30/6/2012,549562.8615,No
30/6/2012,549617.5093,No
30/6/2012,549621.5793,No
30/6/2012,549655.5695,No
30/6/2012,549658.8339,No
30/6/2012,549660.6638,No
30/6/2012,549690.8225,No
30/6/2012,549720.1856,No
30/6/2012,549732.4177,No
30/6/2012,549740.7653,No
30/6/2012,549769.8554,No
30/6/2012,549778.2132,No
30/6/2012,549806.6678,No
30/6/2012,549875.9187,No
30/6/2012,549885.1962,No
30/6/2012,549888.123,No
30/6/2012,549905.6355,No
30/6/2012,549940.2667,No
30/6/2012,549966.1732,No
30/6/2012,549981.1167,No
30/6/2012,550006.1499,No
30/6/2012,550085.9269,No
30/6/2012,550136.7409,No
30/6/2012,550170.3504,No
30/6/2012,550187.1928,No
30/6/2012,550191.9023,No
30/6/2012,550232.2593,No
30/6/2012,550235.1035,No
30/6/2012,550267.2582,No
30/6/2012,550292.7634,No
30/6/2012,550335.1152,No
30/6/2012,550335.9923,No
30/6/2012,550344.3039,No
30/6/2012,550408.8633,No
30/6/2012,550416.2875,No
30/6/2012,550434.0569,No
30/6/2012,550468.0774,No
30/6/2012,550491.8422,No
30/6/2012,550500.8369,No
30/6/2012,550551.7112,No
30/6/2012,550554.0045,No
30/6/2012,550567.1393,No
30/6/2012,550592.064,No
30/6/2012,550636.3665,No
30/6/2012,550646.3219,No
30/6/2012,550707.808,No
30/6/2012,550741.5513,No
30/6/2012,550752.3982,No
30/6/2012,550810.6335,No
30/6/2012,550982.6979,No
30/6/2012,550989.6354,No
30/6/2012,551022.6968,No
30/6/2012,551075.3132,No
30/6/2012,551077.5688,No
30/6/2012,551087.1903,No
30/6/2012,551099.1595,No
30/6/2012,551111.2108,No
30/6/2012,551177.9868,No
30/6/2012,551191.4896,No
30/6/2012,551192.3823,No
30/6/2012,551205.2677,No
30/6/2012,551220.5032,No
30/6/2012,551258.4997,No
30/6/2012,551269.4512,No
30/6/2012,551284.2472,No
30/6/2012,551335.7997,No
30/6/2012,551339.1657,No
30/6/2012,551339.6328,No
30/6/2012,551354.4711,No
30/6/2012,551388.9446,No
30/6/2012,551412.7363,No
30/6/2012,551445.9295,No
30/6/2012,551451.5237,No
30/6/2012,551462.9324,No
30/6/2012,551475.9057,No
30/6/2012,551484.0937,No
30/6/2012,551493.8234,No
30/6/2012,551559.9015,No
30/6/2012,551588.1402,No
30/6/2012,551589.3389,No
30/6/2012,551620.6179,No
30/6/2012,551657.1315,No
30/6/2012,551688.5498,No
30/6/2012,551721.3263,No
30/6/2012,551739.3333,No
30/6/2012,551751.529,No
30/6/2012,551755.9231,No
30/6/2012,551765.7078,No
30/6/2012,551811.418,No
30/6/2012,551862.9015,No
30/6/2012,551867.1335,No
30/6/2012,551905.8625,No
30/6/2012,551931.1731,No
30/6/2012,551932.7174,No
30/6/2012,551973.4305,No
30/6/2012,551987.1054,No
30/6/2012,552015.3422,No
30/6/2012,552046.7843,No
30/6/2012,552062.3243,No
30/6/2012,552121.3253,No
30/6/2012,552127.8009,No
30/6/2012,552152.7572,No
30/6/2012,552152.9654,No
30/6/2012,552156.203,No
30/6/2012,552163.7088,No
30/6/2012,552169.9486,No
30/6/2012,552179.9167,No
30/6/2012,552220.0768,No
30/6/2012,552255.8792,No
30/6/2012,552263.3738,No
30/6/2012,552282.3504,No
30/6/2012,552390.1215,No
30/6/2012,552416.4609,No
30/6/2012,552430.6405,No
30/6/2012,552495.0373,No
30/6/2012,552500.975,No
30/6/2012,552516.8981,No
30/6/2012,552525.3143,No
30/6/2012,552560.0709,No
30/6/2012,552622.9892,No
30/6/2012,552625.7912,No
30/6/2012,552632.175,No
30/6/2012,552634.4395,No
30/6/2012,552663.006,No
30/6/2012,552669.1926,No
30/6/2012,552692.2369,No
30/6/2012,552692.4761,No
30/6/2012,552696.7092,No
30/6/2012,552702.8421,No
30/6/2012,552710.2661,No
30/6/2012,552749.4777,No
30/6/2012,552749.8599,No
30/6/2012,552765.4727,No
30/6/2012,552792.2911,No
30/6/2012,552806.3907,No
30/6/2012,552821.5177,No
30/6/2012,552826.5825,No
30/6/2012,552851.0288,No
30/6/2012,552887.0675,No
30/6/2012,552887.3541,No
30/6/2012,552894.66,No
30/6/2012,552920.3415,No
30/6/2012,552950.6336,No
30/6/2012,552984.5686,No
30/6/2012,553026.8957,No
30/6/2012,553032.2234,No
30/6/2012,553035.9223,No
30/6/2012,553053.5619,No
30/6/2012,553061.3322,No
30/6/2012,553085.5649,No
30/6/2012,553100.2565,No
30/6/2012,553143.58,No
30/6/2012,553176.3275,No
30/6/2012,553207.1597,No
30/6/2012,553213.5614,No
30/6/2012,553229.4057,No
30/6/2012,553230.0246,No
30/6/2012,553238.3883,No
30/6/2012,553248.3898,No
30/6/2012,553249.785,No
30/6/2012,553297.0396,No
30/6/2012,553311.8222,No
30/6/2012,553313.4576,No
30/6/2012,553324.2523,No
30/6/2012,553375.6095,No
30/6/2012,553375.781,No
30/6/2012,553426.5439,No
30/6/2012,553431.4593,No
30/6/2012,553453.0782,No
30/6/2012,553466.8996,No
30/6/2012,553511.8578,No
30/6/2012,553515.0873,No
30/6/2012,553526.1965,No
30/6/2012,553538.9692,No
30/6/2012,553540.8883,No
30/6/2012,553550.6569,No
30/6/2012,553562.4277,No
30/6/2012,553614.4723,No
30/6/2012,553615.3778,No
30/6/2012,553638.151,No
30/6/2012,553647.8847,No
30/6/2012,553650.2813,No
30/6/2012,553705.2355,No
30/6/2012,553716.0985,No
30/6/2012,553744.1145,No
30/6/2012,553755.4194,No
30/6/2012,553762.9204,No
30/6/2012,553780.7144,No
30/6/2012,553792.2676,No
30/6/2012,553811.3521,No
30/6/2012,553832.1399,No
30/6/2012,553852.6501,No
30/6/2012,553861.7862,No
30/6/2012,553862.8646,No
30/6/2012,553867.8638,No
30/6/2012,553931.1499,No
30/6/2012,553932.791,No
30/6/2012,553965.5756,No
30/6/2012,553982.4601,No
30/6/2012,553993.4875,No
30/6/2012,554014.6401,No
30/6/2012,554067.5758,No
30/6/2012,554081.2389,No
30/6/2012,554089.5398,No
30/6/2012,554146.3037,No
30/6/2012,554150.7872,No
30/6/2012,554159.0102,No
30/6/2012,554168.104,No
30/6/2012,554225.1139,No
30/6/2012,554234.3861,No
30/6/2012,554262.309,No
30/6/2012,554264.82,No
30/6/2012,554281.3353,No
30/6/2012,554291.8523,No
30/6/2012,554312.9506,No
30/6/2012,554331.26,No
30/6/2012,554348.011,No
30/6/2012,554359.782,No
30/6/2012,554383.558,No
30/6/2012,554392.5302,No
30/6/2012,554393.0114,No
30/6/2012,554436.3304,No
30/6/2012,554464.4161,No
30/6/2012,554472.4333,No
30/6/2012,554496.7836,No
30/6/2012,554572.0525,No
30/6/2012,554600.535,No
30/6/2012,554625.9712,No
30/6/2012,554646.4927,No
30/6/2012,554674.2363,No
30/6/2012,554704.0645,No
30/6/2012,554704.5187,No
30/6/2012,554716.4545,No
30/6/2012,554721.0727,No
30/6/2012,554727.2241,No
30/6/2012,554746.5423,No
30/6/2012,554747.696,No
30/6/2012,554763.5182,No
30/6/2012,554798.9549,No
30/6/2012,554828.7548,No
30/6/2012,554840.3443,No
30/6/2012,554843.3778,No
30/6/2012,554853.6066,No
30/6/2012,554858.5881,No
30/6/2012,554868.5501,No
30/6/2012,554868.8317,No
30/6/2012,554889.325,No
30/6/2012,554909.7472,No
30/6/2012,554910.2861,No
30/6/2012,554918.7717,No
30/6/2012,554990.3558,No
30/6/2012,554995.0204,No
30/6/2012,554995.7619,No
30/6/2012,554997.2068,No
30/6/2012,555001.3828,No
30/6/2012,555002.7619,No
30/6/2012,555056.0617,No
30/6/2012,555070.9807,No
30/6/2012,555071.8867,No
30/6/2012,555075.2154,No
30/6/2012,555087.2928,No
30/6/2012,555100.844,No
30/6/2012,555105.5094,No
30/6/2012,555117.9087,No
30/6/2012,555152.0945,No
30/6/2012,555166.4268,No
30/6/2012,555189.3715,No
30/6/2012,555200.8097,No
30/6/2012,555206.8751,No
30/6/2012,555237.9806,No
30/6/2012,555245.452,No
30/6/2012,555251.4704,No
30/6/2012,555272.4843,No
30/6/2012,555285.8545,No
30/6/2012,555291.6532,No
30/6/2012,555310.0034,No
30/6/2012,555311.9051,No
30/6/2012,555314.105,No
30/6/2012,555314.2375,No
30/6/2012,555321.4216,No
30/6/2012,555343.2161,No
30/6/2012,555397.0992,No
30/6/2012,555405.1565,No
30/6/2012,555421.782,No
30/6/2012,555421.8925,No
30/6/2012,555444.1725,No
30/6/2012,555462.9156,No
30/6/2012,555470.8925,No
30/6/2012,555480.6408,No
30/6/2012,555490.9775,No
30/6/2012,555496.1548,No
30/6/2012,555510.9815,No
30/6/2012,555582.081,No
30/6/2012,555586.7692,No
30/6/2012,555603.4861,No
30/6/2012,555610.0545,No
30/6/2012,555614.4516,No
30/6/2012,555618.8557,No
30/6/2012,555690.185,No
30/6/2012,555713.2967,No
30/6/2012,555733.0756,No
30/6/2012,555737.4683,No
30/6/2012,555778.5737,No
30/6/2012,555798.8825,No
30/6/2012,555817.225,No
30/6/2012,555818.6591,No
30/6/2012,555825.5848,No
30/6/2012,555838.9961,No
30/6/2012,555875.4431,No
30/6/2012,555882.0015,No
30/6/2012,555885.5997,No
30/6/2012,555887.7988,No
30/6/2012,555909.492,No
30/6/2012,555917.2041,No
30/6/2012,555933.6081,No
30/6/2012,555951.1039,No
30/6/2012,555953.4274,No
30/6/2012,555969.5479,No
30/6/2012,556056.5365,No
30/6/2012,556130.9011,No
30/6/2012,556205.2847,No
30/6/2012,556214.1749,No
30/6/2012,556227.2795,No
30/6/2012,556286.7377,No
30/6/2012,556324.4472,No
30/6/2012,556358.5174,No
30/6/2012,556395.0114,No
30/6/2012,556412.9443,No
30/6/2012,556431.8494,No
30/6/2012,556437.9639,No
30/6/2012,556455.232,No
30/6/2012,556455.9977,No
30/6/2012,556478.1513,No
30/6/2012,556493.0842,No
30/6/2012,556501.4515,No
30/6/2012,556510.8259,No
30/6/2012,556526.9613,No
30/6/2012,556532.0214,No
30/6/2012,556539.362,No
30/6/2012,556542.8236,No
30/6/2012,556551.3276,No
30/6/2012,556573.0351,No
30/6/2012,556602.3554,No
30/6/2012,556611.5577,No
30/6/2012,556622.6338,No
30/6/2012,556664.4611,No
30/6/2012,556708.9838,No
30/6/2012,556719.7997,No
30/6/2012,556725.3272,No
30/6/2012,556733.8396,No
30/6/2012,556738.1136,No
30/6/2012,556738.422,No
30/6/2012,556762.5402,No
30/6/2012,556766.9694,No
30/6/2012,556793.5177,No
30/6/2012,556796.658,No
30/6/2012,556798.1085,No
30/6/2012,556802.392,No
30/6/2012,556804.7718,No
30/6/2012,556805.1628,No
30/6/2012,556810.2883,No
30/6/2012,556816.4345,No
30/6/2012,556843.0325,No
30/6/2012,556876.3627,No
30/6/2012,556889.3054,No
30/6/2012,556923.5894,No
30/6/2012,556962.4498,No
30/6/2012,556967.286,No
30/6/2012,556978.6083,No
30/6/2012,557023.8102,No
30/6/2012,557034.6129,No
30/6/2012,557066.2413,No
30/6/2012,557085.346,No
30/6/2012,557120.5983,No
30/6/2012,557151.8573,No
30/6/2012,557185.013,No
30/6/2012,557224.7232,No
30/6/2012,557297.2634,No
30/6/2012,557336.9786,No
30/6/2012,557354.7568,No
30/6/2012,557360.9824,No
30/6/2012,557410.3709,No
30/6/2012,557471.3237,No
30/6/2012,557482.5718,No
30/6/2012,557487.2585,No
30/6/2012,557492.6963,No
30/6/2012,557540.4032,No
30/6/2012,557588.7601,No
30/6/2012,557590.5115,No
30/6/2012,557633.5463,No
30/6/2012,557645.3535,No
30/6/2012,557646.9601,No
30/6/2012,557665.8793,No
30/6/2012,557666.3498,No
30/6/2012,557689.7729,No
30/6/2012,557785.7288,No
30/6/2012,557800.0381,No
30/6/2012,557920.1187,No
30/6/2012,558049.3413,No
30/6/2012,558066.1949,No
30/6/2012,558073.8576,No
30/6/2012,558088.8844,No
30/6/2012,558089.4924,No
30/6/2012,558108.2888,No
30/6/2012,558114.6287,No
30/6/2012,558137.3682,No
30/6/2012,558260.563,No
30/6/2012,558289.5073,No
30/6/2012,558307.0268,No
30/6/2012,558341.1217,No
30/6/2012,558356.3703,No
30/6/2012,558445.389,No
30/6/2012,558448.8236,No
30/6/2012,558484.0109,No
30/6/2012,558540.2937,No
30/6/2012,558541.3774,No
30/6/2012,558603.2133,No
30/6/2012,558609.2447,No
30/6/2012,558623.5015,No
30/6/2012,558628.2866,No
30/6/2012,558699.2025,No
30/6/2012,558734.2122,No
30/6/2012,558845.0346,No
30/6/2012,558848.5436,No
30/6/2012,558872.0142,No
30/6/2012,558882.6288,No
30/6/2012,558997.2993,No
30/6/2012,559025.308,No
30/6/2012,559034.9833,No
30/6/2012,559040.5274,No
30/6/2012,559042.0394,No
30/6/2012,559073.7535,No
30/6/2012,559089.5694,No
30/6/2012,559099.4391,No
30/6/2012,559131.0512,No
30/6/2012,559163.6312,No
30/6/2012,559212.3661,No
30/6/2012,559213.0019,No
30/6/2012,559217.6837,No
30/6/2012,559264.7792,No
30/6/2012,559409.0624,No
30/6/2012,559504.1436,No
30/6/2012,559517.1062,No
30/6/2012,559520.8641,No
30/6/2012,559538.2911,No
30/6/2012,559549.6322,No
30/6/2012,559645.8669,No
30/6/2012,559677.1065,No
30/6/2012,559711.0643,No
30/6/2012,559795.7016,No
30/6/2012,559801.0564,No
30/6/2012,559825.1994,No
30/6/2012,559839.9515,No
30/6/2012,559848.755,No
30/6/2012,559852.5547,No
30/6/2012,559870.98,No
30/6/2012,559886.2903,No
30/6/2012,559917.2646,No
30/6/2012,559956.1469,No
30/6/2012,559973.3261,No
30/6/2012,560029.5391,No
30/6/2012,560064.1838,No
30/6/2012,560069.4464,No
30/6/2012,560073.1297,No
30/6/2012,560100.1412,No
30/6/2012,560142.7583,No
30/6/2012,560162.8769,No
30/6/2012,560174.3331,No
30/6/2012,560174.5651,No
30/6/2012,560201.9454,No
30/6/2012,560213.9619,No
30/6/2012,560226.4313,No
30/6/2012,560238.1768,No
30/6/2012,560254.1225,No
30/6/2012,560295.224,No
30/6/2012,560323.2626,No
30/6/2012,560345.8131,No
30/6/2012,560349.2712,No
30/6/2012,560363.2701,No
30/6/2012,560396.7045,No
30/6/2012,560409.7051,No
30/6/2012,560415.0006,No
30/6/2012,560470.2122,No
30/6/2012,560488.1644,No
30/6/2012,560530.8368,No
30/6/2012,560615.6664,No
30/6/2012,560615.7772,No
30/6/2012,560641.703,No
30/6/2012,560705.7337,No
30/6/2012,560711.1153,No
30/6/2012,560713.1822,No
30/6/2012,560724.2606,No
30/6/2012,560784.8485,No
30/6/2012,560788.9183,No
30/6/2012,560796.8517,No
30/6/2012,560851.0584,No
30/6/2012,560872.2253,No
30/6/2012,560878.7256,No
30/6/2012,560891.191,No
30/6/2012,560941.4342,No
30/6/2012,561000.1179,No
30/6/2012,561013.7717,No
30/6/2012,561048.8837,No
30/6/2012,561063.3607,No
30/6/2012,561084.9584,No
30/6/2012,561134.8011,No
30/6/2012,561136.0179,No
30/6/2012,561169.3089,No
30/6/2012,561189.7084,No
30/6/2012,561195.4138,No
30/6/2012,561199.3537,No
30/6/2012,561211.4204,No
30/6/2012,561241.1893,No
30/6/2012,561277.7552,No
30/6/2012,561280.5743,No
30/6/2012,561356.5069,No
30/6/2012,561376.0431,No
30/6/2012,561379.1032,No
30/6/2012,561384.6649,No
30/6/2012,561477.2948,No
30/6/2012,561580.3275,No
30/6/2012,561653.5501,No
30/6/2012,561700.8164,No
30/6/2012,561719.7345,No
30/6/2012,561829.5362,No
30/6/2012,561834.449,No
30/6/2012,561844.7161,No
30/6/2012,561989.5794,No
30/6/2012,561990.2279,No
30/6/2012,562009.9986,No
30/6/2012,562014.1834,No
30/6/2012,562015.0311,No
30/6/2012,562064.1041,No
30/6/2012,562081.223,No
30/6/2012,562109.7585,No
30/6/2012,562133.9358,No
30/6/2012,562140.2711,No
30/6/2012,562213.834,No
30/6/2012,562217.582,No
30/6/2012,562235.3491,No
30/6/2012,562270.7811,No
30/6/2012,562301.6825,No
30/6/2012,562349.5647,No
30/6/2012,562360.3315,No
30/6/2012,562518.5276,No
30/6/2012,562544.4259,No
30/6/2012,562586.3428,No
30/6/2012,562595.1406,No
30/6/2012,562610.583,No
30/6/2012,562723.2964,No
30/6/2012,562725.4179,No
30/6/2012,562728.3744,No
30/6/2012,562775.4868,No
30/6/2012,562777.9347,No
30/6/2012,562823.759,No
30/6/2012,562847.1597,No
30/6/2012,562859.4541,No
30/6/2012,562871.9511,No
30/6/2012,562900.9191,No
30/6/2012,562932.587,No
30/6/2012,562977.5092,No
30/6/2012,562995.2579,No
30/6/2012,563007.0416,No
30/6/2012,563066.1086,No
30/6/2012,563067.6589,No
30/6/2012,563081.4968,No
30/6/2012,563119.7251,No
30/6/2012,563179.1893,No
30/6/2012,563257.0295,No
30/6/2012,563268.6144,No
30/6/2012,563339.1287,No
30/6/2012,563364.4849,No
30/6/2012,563427.7121,No
30/6/2012,563491.9098,No
30/6/2012,563507.3339,No
30/6/2012,563513.797,No
30/6/2012,563536.2266,No
30/6/2012,563540.3356,No
30/6/2012,563707.8137,No
30/6/2012,563716.4312,No
30/6/2012,563720.3166,No
30/6/2012,563762.2417,No
30/6/2012,563770.4576,No
30/6/2012,563814.018,No
30/6/2012,563835.2331,No
30/6/2012,563869.6427,No
30/6/2012,563883.2555,No
30/6/2012,563900.8997,No
30/6/2012,563972.6735,No
30/6/2012,563999.2001,No
30/6/2012,564060.2914,No
30/6/2012,564060.9904,No
30/6/2012,564080.6222,No
30/6/2012,564134.1311,No
30/6/2012,564152.9469,No
30/6/2012,564158.3135,No
30/6/2012,564235.656,No
30/6/2012,564255.6762,No
30/6/2012,564305.1826,No
30/6/2012,564305.864,No
30/6/2012,564329.8855,No
30/6/2012,564390.3717,No
30/6/2012,564409.2459,No
30/6/2012,564455.2953,No
30/6/2012,564455.4665,No
30/6/2012,564476.0753,No
30/6/2012,564479.9703,No
30/6/2012,564529.1563,No
30/6/2012,564559.2358,No
30/6/2012,564595.6902,No
30/6/2012,564614.321,No
30/6/2012,564617.7581,No
30/6/2012,564693.9558,No
30/6/2012,564694.931,No
30/6/2012,564714.7194,No
30/6/2012,564726.3056,No
30/6/2012,564739.7931,No
30/6/2012,564749.7002,No
30/6/2012,564841.182,No
30/6/2012,564848.2496,No
30/6/2012,564852.091,No
30/6/2012,564878.5418,No
30/6/2012,564898.2463,No
30/6/2012,564913.7844,No
30/6/2012,564919.2522,No
30/6/2012,564948.4592,No
30/6/2012,564949.6367,No
30/6/2012,564963.3786,No
30/6/2012,565008.6644,No
30/6/2012,565092.4758,No
30/6/2012,565155.9019,No
30/6/2012,565207.3348,No
30/6/2012,565210.8877,No
30/6/2012,565228.8609,No
30/6/2012,565272.3601,No
30/6/2012,565303.1271,No
30/6/2012,565322.8528,No
30/6/2012,565401.404,No
30/6/2012,565474.747,No
30/6/2012,565502.3568,No
30/6/2012,565550.6765,No
30/6/2012,565551.5412,No
30/6/2012,565572.9479,No
30/6/2012,565577.8524,No
30/6/2012,565582.2733,No
30/6/2012,565653.9343,No
30/6/2012,565732.0586,No
30/6/2012,565784.1861,No
30/6/2012,565788.4025,No
