DATE,FID,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,MIN,MAX,RANGE,MEAN,LU_DES_TH,LU_DES_EN,BHUMIBOL,SIRIKIT,KHWAENOI,PASAK,B_Drainage_water,S_Drainage_water,K_Drainage_water,P_Drainage_water,B-Accumulated_drainage,S-Accumulated_drainage,K-Accumulated_drainage,P-Accumulated_drainage,RAINFALL
16/2/2022,1972,694629.6683,1690980.726,Lopburi,Nong Muang,ดินเหนียว,1,16,30,14,21.5746,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1951,673883.886,1689496.89,Lopburi,Nong Muang,ดินร่วนเหนียว,4,44,104,60,74.6972,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1958,674034.3356,1693479.745,Lopburi,Nong Muang,ดินร่วนเหนียว,4,82,88,6,85.2059,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1969,674604.0597,1685830.828,Lopburi,Nong Muang,ดินร่วนเหนียว,4,74,114,40,92.1223,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1963,675156.9211,1674672.691,Lopburi,Nong Muang,ดินร่วนเหนียว,4,12,20,8,15.201,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1965,675369.8742,1698533.461,Lopburi,Nong Muang,ดินร่วนเหนียว,4,96,153,57,118.662,หมู่บ้าน,Village,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1971,676032.4721,1695440.311,Lopburi,Nong Muang,ดินร่วนเหนียว,4,91,151,60,113.277,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1959,676573.6782,1699355.255,Lopburi,Nong Muang,ดินร่วนเหนียว,4,62,113,51,81.779,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1954,676769.1751,1686502.243,Lopburi,Nong Muang,ดินร่วนเหนียว,4,65,150,85,96.1037,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1953,678383.7135,1681682.288,Lopburi,Nong Muang,ดินร่วนเหนียว,4,63,127,64,84.1657,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1962,678427.0033,1690475.589,Lopburi,Nong Muang,ดินร่วนเหนียว,4,60,130,70,83.9439,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1957,683684.1292,1688229.254,Lopburi,Nong Muang,ดินร่วนเหนียว,4,21,90,69,62.0764,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1967,684173.1001,1681582.479,Lopburi,Nong Muang,ดินร่วนเหนียว,4,20,114,94,47.2511,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1955,685265.25,1693780.496,Lopburi,Nong Muang,ดินร่วนเหนียว,4,3,100,97,42.4745,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1952,674667.9326,1689736.474,Lopburi,Nong Muang,ดินร่วนเหนียวปนตะกอน,5,80,99,19,89.4931,พื้นที่เบ็ดเตล็ดอื่น ๆ,Other miscellaneous land,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1960,679517.4525,1693218.723,Lopburi,Nong Muang,ดินร่วนเหนียวปนตะกอน,5,76,102,26,86.6537,เหมืองแร่ บ่อขุด,Mine,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1961,679578.2202,1692947.334,Lopburi,Nong Muang,ดินร่วนเหนียวปนตะกอน,5,85,130,45,100.95,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1968,674556.5045,1698606.035,Lopburi,Nong Muang,ดินร่วน,7,99,111,12,106.408,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1970,675555.9844,1701499.606,Lopburi,Nong Muang,ดินร่วน,7,60,87,27,71.0312,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,2722,695545.1097,1690770.059,Lopburi,Nong Muang,ดินร่วน,7,21,21,0,21,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1964,682126.7961,1707056.494,Lopburi,Nong Muang,ดินร่วนปนทราย,10,20,36,16,29.9842,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,0.50
16/2/2022,1830,703347.5772,1655995.814,Lopburi,Phatthana Nikom,น้ำ,0,54,277,223,143.298,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1838,703870.8854,1633569.428,Lopburi,Phatthana Nikom,น้ำ,0,171,251,80,209.594,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1848,716375.532,1647989.261,Lopburi,Phatthana Nikom,น้ำ,0,7,492,485,179.961,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1855,720216.1205,1653934.177,Lopburi,Phatthana Nikom,น้ำ,0,-12,28,40,8.47577,สถานที่เพาะเลี้ยงสัตว์น้ำ,Aquacultural land,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1828,711786.4832,1640548.961,Lopburi,Phatthana Nikom,ดินเหนียว,1,1,36,35,15.8321,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1807,712225.8236,1649930.091,Lopburi,Phatthana Nikom,ดินเหนียว,1,7,51,44,18.2807,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1832,712540.138,1639113.047,Lopburi,Phatthana Nikom,ดินเหนียว,1,-6,46,52,22.4215,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1834,722798.9483,1641809.42,Lopburi,Phatthana Nikom,ดินเหนียว,1,-15,41,56,4.62189,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1811,729501.2063,1648692.62,Lopburi,Phatthana Nikom,ดินเหนียว,1,12,57,45,35.049,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1808,749870.6695,1657324.254,Lopburi,Phatthana Nikom,ดินเหนียว,1,235,323,88,272.839,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1843,700408.0154,1636051.804,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,78,112,34,90.7173,ป่าผลัดใบ,Deciduous forest,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1837,704400.2621,1662957.648,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,57,66,9,61.4044,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1825,705025.6928,1663293.562,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,61,94,33,69.2689,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1824,706706.7499,1662333.152,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,32,82,50,58.5126,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1853,707234.8707,1638024.293,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,20,90,70,54.8503,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1823,708984.7428,1663903.192,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,22,68,46,41.1241,สถานที่ราชการและสถาบันต่าง ๆ,Institutional land,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1829,709283.0612,1646559.388,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,6,71,65,33.1888,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1822,710913.968,1666510.653,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,28,41,13,33.1182,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1809,711204.5419,1659992.951,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,10,54,44,29.8479,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1813,716297.6599,1649445.217,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,9,35,26,22.6223,หมู่บ้าน,Village,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1844,720519.184,1638301.486,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,-3,73,76,23.8374,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1810,721997.3254,1648541.038,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,7,70,63,28.6043,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1835,722775.3834,1647795.107,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,-7,199,206,54.7217,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1841,723903.6043,1644403.306,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,2,246,244,70.5885,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1840,724247.4331,1645125.297,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,39,289,250,125.996,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1849,726267.9031,1652011.06,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,8,47,39,23.8711,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1850,727290.8315,1646293.326,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,3,180,177,64.4736,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1812,728600.7597,1649821.323,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,3,121,118,54.8971,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1852,730468.2602,1654722.152,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,20,204,184,53.7802,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1833,732041.6169,1654245.283,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,-8,93,101,61.2669,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1836,740256.5836,1651234.61,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,106,144,38,124.808,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1842,741494.809,1658031.542,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,135,268,133,177.844,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1851,741995.8263,1652391.525,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,157,187,30,170.687,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1854,744180.6736,1651856.531,Lopburi,Phatthana Nikom,ดินร่วนเหนียว,4,166,188,22,177.419,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1819,700445.3271,1653585.916,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,47,72,25,57.7855,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1818,701870.2365,1651292.963,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,29,69,40,49.5357,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1821,702803.7547,1658400.262,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,61,90,29,71.596,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1857,703553.3958,1656236.044,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,47,286,239,159.066,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1816,705060.6625,1649466.748,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,-12,72,84,38.6509,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1845,706259.598,1658476.38,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,30,87,57,53.8505,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1846,706686.5442,1650756.424,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,17,86,69,46.1448,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1856,707981.8509,1655096.059,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,28,184,156,79.8994,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1826,708310.8256,1656892.087,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,46,95,49,68.1171,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1817,710064.4745,1653866.406,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,11,107,96,40.0195,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1820,710806.0192,1647540.477,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,18,34,16,26.8572,ทุ่งหญ้าเลี้ยงสัตว์และโรงเรือนเลี้ยงสัตว์,Pasture and farm house,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1814,711157.2361,1650855.737,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,10,55,45,30.1475,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1827,711199.461,1652868.879,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,53,409,356,212.955,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1815,711509.4174,1656806.63,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,-12,85,97,29.937,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1847,711525.6162,1665938.089,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,12,32,20,24.8574,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1831,711733.1131,1658111.878,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,9,69,60,26.8292,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1839,722247.4826,1633908.834,Lopburi,Phatthana Nikom,ดินร่วนปนทราย,10,-12,7,19,-0.39725,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,6.60
16/2/2022,1948,705534.5688,1685677.526,Lopburi,Sa Bot,น้ำ,0,24,554,530,179.767,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1941,693326.9695,1675795.751,Lopburi,Sa Bot,ดินเหนียว,1,-2,8,10,3.49294,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1944,693523.3435,1693396.643,Lopburi,Sa Bot,ดินเหนียว,1,24,28,4,26,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1950,694481.4349,1682098.47,Lopburi,Sa Bot,ดินเหนียว,1,-1,31,32,10.7892,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1949,689536.0315,1683455.756,Lopburi,Sa Bot,ดินร่วนเหนียว,4,23,37,14,31.1572,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1945,689992.461,1684357.966,Lopburi,Sa Bot,ดินร่วนเหนียว,4,27,52,25,40.4218,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1943,692889.5115,1682779.506,Lopburi,Sa Bot,ดินร่วนเหนียว,4,-1,40,41,17.8182,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
16/2/2022,1940,703589.0633,1686112.493,Lopburi,Sa Bot,ดินร่วนเหนียว,4,20,64,44,43.6173,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,1.10
